,b_sequence,std_sequence,p_l_sequence,b_close_after,std_close_after,p_l_close_after,b_close_before,std_close_before,p_l_close_before,b_far_after,std_far_after,p_l_far_after,b_far_before,std_far_before,p_l_far_before,b_before,std_before,p_l_before,b_after,std_after,p_l_after,b_close,std_close,p_l_close,b_far,std_far,p_l_far,b_before1,std_before1,p_l_before1,b_before2,std_before2,p_l_before2,b_before1_close,std_before1_close,p_l_before1_close,b_before2_close,std_before2_close,p_l_before2_close
1953386,0.8855793864329057,0.09472817348427152,0.7064529523680453,0.7490244806834983,0.13283537434776307,0.790503101417499,,,,,,,,,,,,,0.8224457346519666,0.10676223351705581,0.7645919887194058,0.7490244806834983,0.13283537434776307,0.7722607260464974,1.0211120669386422,0.12038738039799367,0.45132094637648656,,,,,,,,,,,,
1996579,0.4808762276941873,0.035480269520020445,0.08480791344381144,,,,,,,,,,0.489967824810347,0.049637753333565224,0.19038472375781645,0.4722222881894891,0.04067068101011155,0.10964475308956124,,,,,,,0.5150154961549055,0.04496012092325298,0.35364759123267875,0.45302493681023914,0.05585431873073294,0.23670795909319278,0.4926134597630792,0.05969733021339217,0.43214617261526883,,,,,,
2031462,0.5013329062096314,0.04856229455790995,0.607191849092484,0.5445515799746691,0.07127663448198993,0.08615700423219494,,,,,,,,,,,,,0.5936066693159158,0.07343587213901424,0.6032030637368684,0.5074454263165415,0.05870590928191589,0.0946240580692004,0.4952289771387306,0.07762736799135994,0.7894392454977273,,,,,,,,,,,,
2097734,0.8342265480713559,0.05657725191091764,0.6717148934014179,,,,,,,0.7676681602414173,0.071826346670424,0.7616314006862345,0.8551055326396246,0.08991054446976235,0.8183754193921249,0.828818909262269,0.08960422053537545,0.9190300664448219,0.8381788598064004,0.07309652495874071,0.6780956150720283,,,,0.8068140119003305,0.05633188556046546,0.599545730875428,0.8161038651827655,0.12572801780382223,0.37254451765481733,0.8419376891824056,0.12919117229459512,0.5691499499715252,,,,,,
2106340,0.9498760231997224,0.030997611997829445,0.895409671534991,1.001363178474233,0.06113426952011355,0.29370388198530134,0.7189314320484015,0.06392613376142812,0.8210973081437624,0.8955013639741124,0.06850572718854363,0.4236246970011017,1.0355974787301674,0.050974943327510104,0.6539194114183599,0.9352493701085789,0.04158695538878036,0.876606206495115,0.9662262280330202,0.046435480862266135,0.7980662102630609,0.9035096412351831,0.04599096774920994,0.19555212161880142,0.9931487155718925,0.04118034449073997,0.48287255873990426,1.0128229812188752,0.06491188094602325,0.8578576622641038,0.8690022205335115,0.05338683476436158,0.9182965206922243,0.8068140119003305,0.10983056158016084,0.8301683135555287,0.6494080693301462,0.0759168020691545,0.9015276092299362
2124733,0.9388121317898906,0.09016249577830034,0.5532227724084394,0.9576562635931856,0.10962846494723999,0.8035585808713972,,,,,,,1.1061540895790927,0.1917681195279659,0.6775660028929912,1.0211120669386415,0.16537663435539396,0.5786772824878106,0.8994523287523437,0.1073588886527065,0.6204491337619523,0.9304959219481826,0.10301680509154454,0.7613009194989618,0.9545183206826748,0.17581370519621514,0.4187573307895196,,,,,,,,,,,,
2174438,0.5726101640082605,0.03092335195375229,0.035468435384313234,,,,,,,,,,0.5714750867566507,0.03373240234497554,0.03345157821762725,0.5619497646175247,0.03258826722146482,0.024632911363875035,0.6341039159691982,0.09390851602456281,0.8116701846912487,,,,0.5699775848880104,0.031819539150691335,0.04198216689066297,0.6205122498488703,0.04753777628461836,0.06175960864910954,0.5134997390879715,0.04330423447964298,0.22185650183485145,,,,,,
2355765,0.9009685758949803,0.018290673965768823,0.8386369477941957,0.8699851672503174,0.0391563106002265,0.6100305397020318,0.7799302510968885,0.12076853505403624,0.7838474183329567,0.9722574874126748,0.06247350696982048,0.06916167139237041,0.9045678161653875,0.02219190396454909,0.7756038481882803,0.9016242076962423,0.02184593413427541,0.7886458805034942,0.8992453796196931,0.03331138431690595,0.41382522633454194,0.8627813317478233,0.03726517968580597,0.5187802307479954,0.9113573202208781,0.020956339735791737,0.7318713994959513,0.864292237021726,0.029612202300838233,0.8848069652112531,0.9422917436028493,0.03218602164788237,0.8353220132485982,,,,,,
2414935,0.6609250691873367,0.01880739783000345,0.0630695733150762,,,,0.5615459059352511,0.048740988622831896,0.42853569200678054,0.5916817305699478,0.05740366995904976,0.18099926524323748,0.682382797606455,0.021773336449795448,0.04182999236129529,0.666571151280257,0.020017198967895646,0.02825890859898556,0.6123162245401831,0.054598560571571024,0.09185105842063929,0.5813201938074049,0.04720668118131943,0.1955571945729548,0.6732127829907323,0.02041719205109421,0.07267502699008936,0.6615526604129811,0.027993059279570874,0.28069366489855957,0.6716544927200496,0.028661243782704092,0.12589323284903284,0.64204090077972,0.08692817258239455,0.8027327072610599,0.49900591681610484,0.05566570601152351,0.3004336061552184
2500259,0.530266857559758,0.01930438397766623,0.3289264945990024,,,,0.49218022670181644,0.06747397764831037,0.6376102253727498,0.5608886204240491,0.06547488127060179,0.9560844541170695,0.5281980257566156,0.021118340839286084,0.37337119319094064,0.5258270292916232,0.02019365887555753,0.3167375863011368,0.5734390734204617,0.06550190465442833,0.9759145145551084,0.5143462345236565,0.06877202776274594,0.4187794645266482,0.5313367956937581,0.020096198664663896,0.367911714788661,0.5433611245498031,0.029731445701965033,0.6360065749627323,0.5094406867220287,0.02746850295104576,0.6355962935913795,,,,,,
