,b_sequence,std_sequence,p_l_sequence,b_close_after,std_close_after,p_l_close_after,b_close_before,std_close_before,p_l_close_before,b_far_after,std_far_after,p_l_far_after,b_far_before,std_far_before,p_l_far_before,b_before,std_before,p_l_before,b_after,std_after,p_l_after,b_close,std_close,p_l_close,b_far,std_far,p_l_far,b_before1,std_before1,p_l_before1,b_before2,std_before2,p_l_before2,b_before1_close,std_before1_close,p_l_before1_close,b_before2_close,std_before2_close,p_l_before2_close
3644316,0.5731228844724806,0.025685862503166252,0.001258525476687919,,,,0.5246487456766155,0.057179572118315064,0.02034304023828765,,,,0.6049413067229956,0.03134749630051055,0.002749874486727204,0.5755215505969532,0.026734557769486557,0.0019391277597556212,,,,0.5531502198777767,0.06110467569924162,0.002757490163122785,0.5966377381945744,0.029676065344372168,0.0029720220520957257,0.5992300610365069,0.04083849619923304,0.00727925630576899,0.5525210383852601,0.03513433906078755,0.1098391566939045,0.5329190845793276,0.08704446072612738,0.3484604050556566,0.5115252244738129,0.07583512208989057,0.024014277888158728
3714749,0.6731681136374342,0.03906711453238021,0.9413776063497096,,,,,,,,,,0.6809723926204566,0.04141954437081001,0.898726870535479,0.6733054372636399,0.03959109146336379,0.9209309235401822,,,,,,,0.6805327298558266,0.040816725714515535,0.9074444192393613,0.6584143275520614,0.04906225263578895,0.5774272966478786,0.6894870375848818,0.063737870222193,0.6870843936343527,,,,,,
4122027,0.9093155136145123,0.016979985937745294,0.0010070383596698887,0.9554878114825679,0.03480531595107759,0.0018643350790038657,0.653530466240559,0.07538476730678212,0.777892190083007,0.9211258249232973,0.05172066326637424,0.8140937575172649,0.8857843350396646,0.021090321031636633,0.061093942509324956,0.8827842640422106,0.02055973419043222,0.07965563638483039,0.9609307257756761,0.029912709862966364,0.001523880637801317,0.9289229204183882,0.03241240606464018,0.003341612826155644,0.8903249206415487,0.019557409965654842,0.07404117823273812,0.8470927516534719,0.028213054604211172,0.1436391162356499,0.9218194144983862,0.029846650605175936,0.5014855201799345,,,,,,
4477389,1.158014811496522,0.01090965858812649,0.0009999999999998899,1.1098613053498314,0.02530898505947922,0.16469928422081895,1.173435433479652,0.014811415134502149,0.0009999999999998899,1.0812380037266063,0.0414303370074723,0.07953964224356674,1.1707257043391754,0.02403443931020706,0.02670941378505861,1.1748416794828487,0.012694682438504192,0.0009999999999998899,1.1042263194124844,0.021227045794853534,0.02852499838119232,1.1587273978929011,0.012797617385360187,0.0009999999999998899,1.147796175638809,0.020844879735057654,0.00200829317418546,1.1824215603133335,0.01798607757901458,0.0009999999999998899,1.1672335482517187,0.017916802247904373,0.0009999999999998899,1.1726807489409419,0.02119703286019677,0.0009999999999998899,1.1741883412739482,0.02069622396849957,0.0009999999999998899
4503977,0.7107233079898133,0.02407686317526785,0.4356919439496133,,,,0.5699775848880113,0.06432461696379846,0.6725855526348379,0.6885313326128912,0.06994462513124287,0.27552327195989873,0.7361329180868255,0.027810401624960953,0.23987117347762454,0.717270128427018,0.026040363368532066,0.32381259330720624,0.6677631093091551,0.06303023965819116,0.27830272328616473,0.5676298133155592,0.05858041393721894,0.4851796161899049,0.7299122901560812,0.02584527540607424,0.36592017023702345,0.6492232513707146,0.032984264911875116,0.561163070331157,0.8016746783905748,0.04109906844988881,0.4233398512092357,0.52706350516003,0.08079099488436095,0.8320242454669026,0.6183869030153226,0.1044368770332128,0.6336762192386349
4517737,0.7693101053721406,0.12028365962289327,0.6243470631672259,,,,,,,,,,0.7655710222147599,0.124087501912479,0.5110405296778399,0.7599746684339151,0.12199647774996611,0.5055014652428983,,,,,,,0.7748146116973044,0.12228439011377863,0.587132566859746,,,,,,,,,,,,
4657157,1.0600491504804066,0.023889240544694282,0.04312266878742108,,,,1.1358969228574318,0.0329483474042382,0.1991246588801695,,,,0.9352457590691018,0.036290052338717856,0.3089962198956227,1.0600491504804066,0.023889240544694282,0.04512394773970143,,,,1.1358969228574318,0.0329483474042382,0.21655069544685465,0.9352457590691018,0.036290052338717856,0.3103719058954865,1.0688566025423394,0.03460317802090925,0.3034848283021088,1.0507980088723252,0.03299186538672167,0.028463149006705043,1.1434387668107868,0.04760961955235262,0.4415304697382721,1.1287288438422503,0.04572296192771609,0.3047483862562061
4744099,0.6929130256159877,0.0640903433836391,0.7313418517467899,,,,,,,,,,0.6583249913631595,0.07575776777262472,0.6805138135466297,0.6763407333458604,0.07417319467625398,0.7072636915170627,,,,,,,0.6484486205647206,0.06956734626986925,0.887831554638467,,,,,,,,,,,,
4759444,0.8138866092299843,0.022130436827490663,0.018725399644517197,0.7943944729298492,0.03042814027362267,0.13599314481052946,0.9221489179967656,0.1417598917759523,0.4289348800881187,0.7469005315916316,0.08422783453247523,0.571503976240076,0.8277629018027041,0.034938092835234635,0.13400719073091688,0.8458898740697605,0.03459519376667074,0.07861085528506673,0.7877582341721915,0.028663733208856287,0.10752076182086862,0.8011841140483951,0.029785281182859773,0.20032165327364196,0.8186559532305652,0.032369630316736155,0.10155739917858167,0.8906771826460742,0.05229403971341253,0.19097068051969276,0.8110529411958596,0.04629662036935597,0.5547733334386911,,,,,,
4798295,1.219147611745859,0.035659858955285055,0.4672865996318239,1.2449353464014492,0.12229553089532622,0.7577572993474712,,,,1.25421554314396,0.05080428138650025,0.36360024225368387,1.1825715125178464,0.0554424213829509,0.3963426726735513,1.1741315372591499,0.053062161053008546,0.4618618378502313,1.2558452777845153,0.04800594716539258,0.443954310101837,1.219943559615186,0.10923748274833082,0.554007800420033,1.2209428505818372,0.037524743657952726,0.4782380431437094,1.1895913117076728,0.08168004023485477,0.2988267736307757,1.1581794902121456,0.06779887277305084,0.2099962666630866,,,,,,
4850153,0.8524699678125687,0.016521387565236086,0.017024484381614205,0.7144583388683399,0.05739320665681476,0.6672587182153358,0.8143600034482985,0.046876790142252676,0.33307471349856854,0.8340456440471105,0.039134766444363284,0.10503068482716349,0.8879157228263875,0.02122823513886414,0.00873746176237612,0.86701914019892,0.019069050001900123,0.009128108814934586,0.8003503626081722,0.032749411143262366,0.4463138100168158,0.7819629134929845,0.03663388057179982,0.23219987270807782,0.877519555743919,0.018704161586102195,0.050591567431300756,0.8895939602181689,0.027432204997775083,0.5443336845170487,0.8455477556220273,0.026483889369656448,0.01517769616077234,0.7846399653380749,0.06623871992585686,0.36651220010360036,0.8438572028728824,0.06483896995211055,0.29158365405827247
4929808,0.8096044423686797,0.015388278223833214,0.041701912690999814,0.7708983757957787,0.022265148840469273,0.08401634073984839,0.640024089838319,0.05873283587421816,0.7467885294197429,1.0663481504514292,0.05559202406791383,0.31488734567493715,0.8803649129571087,0.02621054938696734,0.6228727072018082,0.8365114986823884,0.024043306581234727,0.8257666598000967,0.7887171802422016,0.019992340630924196,0.01561207736353591,0.7585613381386257,0.020941411832867317,0.0673347058773891,0.918792818703729,0.023923340530306966,0.6858431241885302,0.8649940788369617,0.0336694906948311,0.5537803510988271,0.8159623548780506,0.034077709339988396,0.9251459449235194,0.667320581147908,0.09695403451276476,0.64610792585283,0.613827984568749,0.07045542139256787,0.26741301126396494
4962863,0.6501228985341355,0.06615142225266624,0.33723804746444047,,,,,,,,,,0.8808364084324422,0.09821659651180686,0.8860555940980516,0.7290973660428994,0.08433051115247135,0.7066079768012153,,,,,,,0.7279444738622421,0.07666995555847789,0.4007533495132668,,,,,,,,,,,,
